emdb_id,title,resolution,fitted_pdbs,xref_UNIPROTKB,xref_ALPHAFOLD,Q-score,atom_inclusion,recommended_contour_level
EMD-0601,Human ribosome nascent chain complex (CDH1-RNC) stalled by a drug-like molecule with PP tRNA,3.4,6olg,,,0.363,0.639,0.02
EMD-0599,Structure of a drug-like molecule stalled CDH1 ribosome nascent chain complex (CDH1-RNC) in rotated state with AA tRNA and PE tRNA,3.9,6olf,,,0.407,0.628,0.02
EMD-7867,Structure of the 50S ribosomal subunit from Methicillin Resistant Staphylococcus aureus in complex with the oxazolidinone antibiotic LZD-5,3.1,6ddd,"Q2FXT0,Q2FY22,Q2FW16,Q2FW33,P0A0G2,Q2FW17,Q2FW38,Q2FW07,Q2FZ60,Q2FXQ1,Q2FXS8,Q2FW22,Q2FZF1,Q2FW11,Q2FXQ0,Q2FW29,Q2FW08,Q2FW14,P60430,Q2FZ42,Q2FW13,Q2FW06","Q2FXT0,Q2FY22,Q2FW16,Q2FW33,P0A0G2,Q2FW17,Q2FW38,Q2FW07,Q2FZ60,Q2FXQ1,Q2FXS8,Q2FW22,Q2FZF1,Q2FW11,Q2FXQ0,Q2FW29,Q2FW08,Q2FW14,P60430,Q2FZ42,Q2FW13,Q2FW06",0.554,0.814,0.03
EMD-0600,Human ribosome nascent chain complex (CDH1-RNC) stalled by a drug-like molecule with AP tRNA and PE tRNA,3,6ole,,,0.517,0.765,0.02
EMD-4476,Structure of tmRNA SmpB bound in A site of E. coli 70S ribosome,3.9,6q97,"P02358,P0A7M9,S0UHH0,U9ZUL7,P0A7W1,P02359,P0AG55,P02413,A0A0E0XV41,P0A7L8,P0A7P5,F5NAB8,P0AG59,P0AG44,E3PKZ6,P0A7T7,P0A7N9,P0A7V0,P0AG63,P0A7K6,P0ADZ4,P0A7J3,P0A7R5,P0C018,P0A7W7,H4IXV7,A0A379XJZ2,P0A7V8,A0A029HJ91,P0ADY7,P0A7V3,P0AG48,P60438,P0A7L3,P0A7M2,D7X2Z6,D7XAL4,P0A7R1,P60723,V0A5J4,P0A7U7,P0A7Q1,P0A832,P0A7R9,P68679,P0ADZ0,P0ADY3,P0A7J7,P62399,P60624,P68919","P02358,P0A7M9,U9ZUL7,P0A7W1,P02359,P0AG55,P02413,A0A0E0XV41,P0A7L8,P0A7P5,P0AG59,P0AG44,E3PKZ6,P0A7T7,P0A7N9,P0A7V0,P0AG63,P0A7K6,P0ADZ4,P0A7J3,P0A7R5,P0C018,P0A7W7,A0A379XJZ2,P0A7V8,A0A029HJ91,P0ADY7,P0A7V3,P0AG48,P60438,P0A7L3,P0A7M2,P0A7R1,P60723,V0A5J4,P0A7U7,P0A7Q1,P0A832,P0A7R9,P68679,P0ADZ0,P0ADY3,P0A7J7,P62399,P60624,P68919",-0.001,0.144,0.05
EMD-0373,Cryo-EM structure of Lsg1-engaged (LE) pre-60S ribosomal subunit,3.8,6n8n,"P14126,P05745,P05743,P26784,P05748,P05738,P53145,P0CX23,P0C2H6,P0CX84,Q02256,P05740,P0C0W9,P0CX45,P05737,P0CX82,P05744,P49167,P0C2H8,P05749,P0CX41,P17076,P02406,P04449,P04456,Q12522,P14120,P0CX27,P0CX53,P38861,P36105,P0CH08,P10664,P0CX49,P0CX25","P14126,P05745,P05743,P26784,P05748,P05738,P53145,P0CX23,P0C2H6,P0CX84,Q02256,P05740,P0C0W9,P0CX45,P05737,P0CX82,P05744,P49167,P0C2H8,P05749,P0CX41,P17076,P02406,P04449,P04456,Q12522,P14120,P0CX27,P0CX53,P38861,P36105,P0CH08,P10664,P0CX49,P0CX25",0.457,0.846,0.022
EMD-0372,Cryo-EM structure of pre-Lsg1 (PL) pre-60S ribosomal subunit,3.5,6n8m,"P14126,P05745,P05743,P26784,P05748,P05738,P0CX23,P0C2H6,P0CX84,Q02256,P05740,P0C0W9,P0CX45,P05737,P0CX82,P05744,P49167,P0C2H8,P05749,P0CX41,P17076,P02406,P04449,P04456,Q12522,P14120,P0CX27,P0CX53,P38861,P36105,P0CH08,P10664,P0CX49,P0CX25","P14126,P05745,P05743,P26784,P05748,P05738,P0CX23,P0C2H6,P0CX84,Q02256,P05740,P0C0W9,P0CX45,P05737,P0CX82,P05744,P49167,P0C2H8,P05749,P0CX41,P17076,P02406,P04449,P04456,Q12522,P14120,P0CX27,P0CX53,P38861,P36105,P0CH08,P10664,P0CX49,P0CX25",0.488,0.891,0.02
EMD-0370,Cryo-EM structure of early cytoplasmic-immediate (ECI) pre-60S ribosomal subunit,3.6,6n8k,"P33201,P14126,P05745,P05743,P26784,P05748,P05738,P0CX23,P0C2H6,P0CX84,P05740,P0C0W9,Q08004,P0CX45,P05737,Q07915,P0CX82,P49167,P05744,P0C2H8,P38202,P05749,P0CX41,P02406,P17076,P04456,Q12522,P14120,P0CX27,P38861,P36105,Q02892,P10664,P0CX49,P0CX25","P33201,P14126,P05745,P05743,P26784,P05748,P05738,P0CX23,P0C2H6,P0CX84,P05740,P0C0W9,Q08004,P0CX45,P05737,Q07915,P0CX82,P49167,P05744,P0C2H8,P38202,P05749,P0CX41,P02406,P17076,P04456,Q12522,P14120,P0CX27,P38861,P36105,Q02892,P10664,P0CX49,P0CX25",0.465,0.856,0.02
EMD-0371,Cryo-EM structure of early cytoplasmic-late (ECL) pre-60S ribosomal subunit,3.6,6n8l,"P33201,P14126,P05745,P05743,P26784,P05748,P05738,P0CX23,P0C2H6,P0CX84,P05740,P0C0W9,Q08004,P0CX45,P05737,Q07915,P0CX82,P49167,P05744,P0C2H8,P38202,P05749,P0CX41,P02406,P17076,P04456,Q12522,P14120,P0CX27,P38861,P36105,Q02892,P10664,P0CX49,P0CX25","P33201,P14126,P05745,P05743,P26784,P05748,P05738,P0CX23,P0C2H6,P0CX84,P05740,P0C0W9,Q08004,P0CX45,P05737,Q07915,P0CX82,P49167,P05744,P0C2H8,P38202,P05749,P0CX41,P02406,P17076,P04456,Q12522,P14120,P0CX27,P38861,P36105,Q02892,P10664,P0CX49,P0CX25",0.472,0.862,0.02
EMD-4474,Cryo-EM structure of the mRNA translating and degrading yeast 80S ribosome-Xrn1 nuclease complex,3.1,6q8y,"P0C0W1,Q01855,P0CX37,P38701,P0CX31,P14126,P22147,P05745,P05743,P26784,P39939,P39516,P38011,P05748,P32905,P05738,P0CX23,P0C2H6,P48589,O13516,P0C0V8,P0CX84,P05740,P33442,P0CX45,P05737,P0CX82,P49167,P05744,P0C2H8,P0CX51,P35997,P0CX41,P05749,A0A1L4AA68,P0CX47,P17076,P02406,P07280,P0CX35,P04449,P0CX39,P04456,P02407,P0CX33,P0CX87,Q3E792,P25443,P41057,P14120,P0CX27,P41805,P0CX29,P36105,P05759,P05750,P0CH08,P10664,P0CX49,Q3E757,P0CX25","P0C0W1,Q01855,P0CX37,P38701,P0CX31,P14126,P22147,P05745,P05743,P26784,P39939,P39516,P38011,P05748,P32905,P05738,P0CX23,P0C2H6,P48589,O13516,P0C0V8,P0CX84,P05740,P33442,P0CX45,P05737,P0CX82,P49167,P05744,P0C2H8,P0CX51,P35997,P0CX41,P05749,A0A1L4AA68,P0CX47,P17076,P02406,P07280,P0CX35,P04449,P0CX39,P04456,P02407,P0CX33,P0CX87,Q3E792,P25443,P41057,P14120,P0CX27,P41805,P0CX29,P36105,P05759,P05750,P0CH08,P10664,P0CX49,Q3E757,P0CX25",0.484,0.877,0.04
EMD-0369,Cryo-EM structure of late nuclear (LN) pre-60S ribosomal subunit,3.5,6n8j,"P33201,P40078,P14126,P05745,P05743,P26784,P05748,P53742,P05738,P0CX23,P0C2H6,P0CX84,P05740,P0C0W9,Q08004,P0CX45,P05737,Q07915,P0CX82,P49167,P05744,P0C2H8,P38202,P05749,P0CX41,P02406,P17076,P04456,Q12522,P14120,P0CX53,P0CX27,P36105,Q02892,P10664,P0CX49,P0CX25","P33201,P40078,P14126,P05745,P05743,P26784,P05748,P53742,P05738,P0CX23,P0C2H6,P0CX84,P05740,P0C0W9,Q08004,P0CX45,P05737,Q07915,P0CX82,P49167,P05744,P0C2H8,P38202,P05749,P0CX41,P02406,P17076,P04456,Q12522,P14120,P0CX53,P0CX27,P36105,Q02892,P10664,P0CX49,P0CX25",0.478,0.861,0.018
EMD-0374,Cryo-EM structure of Rpl10-inserted (RI) pre-60S ribosomal subunit,3.5,6n8o,"P14126,P05745,P05743,P26784,P05748,P05738,P53145,P0CX23,P0C2H6,P0CX84,Q02256,P05740,P0C0W9,P0CX45,P05737,P0CX82,P05744,P49167,P0C2H8,P05749,P0CX41,P17076,P02406,P04449,P04456,Q12522,P14120,P0CX27,P0CX53,P41805,P38861,P36105,P0CH08,P10664,P0CX49,P0CX25","P14126,P05745,P05743,P26784,P05748,P05738,P53145,P0CX23,P0C2H6,P0CX84,Q02256,P05740,P0C0W9,P0CX45,P05737,P0CX82,P05744,P49167,P0C2H8,P05749,P0CX41,P17076,P02406,P04449,P04456,Q12522,P14120,P0CX27,P0CX53,P41805,P38861,P36105,P0CH08,P10664,P0CX49,P0CX25",0.493,0.894,0.02
EMD-9362,Structure of human mitochondrial translation initiation factor 3 bound to the small ribosomal subunit -Class I,3.48,6nf8,"P82928,P82922,P82925,Q58DQ5,Q6B860,Q2KI62,Q9H2K0,Q32PI8,P82911,P82918,Q2KID9,P82913,P82670,P82920,Q2HJE8,P82917,P82916,P82923,Q29RU1,Q2M2T7,P82931,Q3T040,P82926,Q3SZ86,Q2NL27,P82669,P82915,P82649,Q2YDF6,P82929","P82928,P82922,P82925,Q58DQ5,Q6B860,Q2KI62,Q9H2K0,Q32PI8,P82911,P82918,Q2KID9,P82913,P82670,P82920,Q2HJE8,P82917,P82916,P82923,Q29RU1,Q2M2T7,P82931,Q3T040,P82926,Q3SZ86,Q2NL27,P82669,P82915,P82649,Q2YDF6,P82929",0.312,0.916,0.15
EMD-9358,Structure of human mitochondrial translation initiation factor 3 bound to the small ribosomal subunit-Class-II,3.32,6neq,"P82928,P82922,P82925,Q58DQ5,Q6B860,Q2KI62,Q9H2K0,Q32PI8,P82911,P82918,Q2KID9,P82913,P82670,P82920,Q2HJE8,P82917,P82916,P82923,Q29RU1,Q2M2T7,P82931,Q3T040,P82926,Q3SZ86,Q2NL27,P82669,P82915,P82649,Q2YDF6,P82929","P82928,P82922,P82925,Q58DQ5,Q6B860,Q2KI62,Q9H2K0,Q32PI8,P82911,P82918,Q2KID9,P82913,P82670,P82920,Q2HJE8,P82917,P82916,P82923,Q29RU1,Q2M2T7,P82931,Q3T040,P82926,Q3SZ86,Q2NL27,P82669,P82915,P82649,Q2YDF6,P82929",0.247,0.855,0.2
EMD-4475,Structure of tmRNA SmpB bound in A site of T. thermophilus 70S ribosome,3.7,6q95,"Q5SHN7,P80376,Q5SHP9,P80339,Q5SHP0,Q72I28,P60494,Q5SHQ4,Q5SLP7,Q5SLQ1,P80340,Q5SLQ0,P80377,Q5SHN3,Q5SHQ6,Q5SHP6,P80380,Q5SHQ0,Q5SJE1,P80374,P60490,Q5SHQ5,P60492,Q5SHP8,P0DOY8,Q5SJH3,Q8RR57,Q5SJ76,P80371,Q5SHN8,Q5SHP3,Q5SIH3,P60493,P35871,Q5SHQ7,P60488,P60491,P0DOY9,P80373,Q5SKU1,P80372,P60489,P0DOY7,Q5SHP2,Q5SHN9,P60405,Q5SLP8,Q5SHZ1,Q9Z9H5,P0DOY6,P17291","Q5SHN7,P80376,Q5SHP9,P80339,Q5SHP0,Q72I28,P60494,Q5SHQ4,Q5SLP7,Q5SLQ1,P80340,Q5SLQ0,P80377,Q5SHN3,Q5SHQ6,Q5SHP6,P80380,Q5SHQ0,Q5SJE1,P80374,P60490,Q5SHQ5,P60492,Q5SHP8,P0DOY8,Q5SJH3,Q8RR57,Q5SJ76,P80371,Q5SHN8,Q5SHP3,Q5SIH3,P60493,P35871,Q5SHQ7,P60488,P60491,P0DOY9,P80373,Q5SKU1,P80372,P60489,P0DOY7,Q5SHP2,Q5SHN9,P60405,Q5SLP8,Q5SHZ1,Q9Z9H5,P0DOY6,P17291",0.432,0.801,0.05
EMD-0336,Cryo-EM structure of the yeast Sec complex,3.68,6n3q,"P33754,P52870,P14906,P35179,P32915,P39742","P33754,P52870,P14906,P35179,P32915,P39742",0.415,0.782,0.42
EMD-0202,Cryo-EM structure of the ribosome-NatA complex,3.4,6hd7,"P14126,P05745,P05743,P26784,Q08689,P05748,P05738,P0CX23,P0C2H6,P0CX84,P05740,P0C0W9,P0CX45,P05737,P0CX82,P05744,P49167,P0C2H8,P05749,P0CX41,P17076,P02406,P04449,P04456,P12945,P14120,P0CX27,P41805,P36105,P07347,P0CH08,P10664,P0CX49,P0CX25","P14126,P05745,P05743,P26784,Q08689,P05748,P05738,P0CX23,P0C2H6,P0CX84,P05740,P0C0W9,P0CX45,P05737,P0CX82,P05744,P49167,P0C2H8,P05749,P0CX41,P17076,P02406,P04449,P04456,P12945,P14120,P0CX27,P41805,P36105,P07347,P0CH08,P10664,P0CX49,P0CX25",0.313,0.889,0.0126
EMD-0308,Rea1 Wild type ADP state (tail part),3.9,6hyd,Q12019,,0.428,0.777,0.0444
EMD-0100,"tRNA translocation by the eukaryotic 80S ribosome and the impact of GTP hydrolysis, Translocation-intermediate-POST-3 (TI-POST-3)",3.5,6gz5,"G1TJW1,A0A5F9D2E6,G1TDL2,G1TPG3,G1SP51,G1TL06,G1TRM4,P19949,G1STW0,G1TU13,G1T6D1,G1U7L1,G1T040,G1U001,U3KPD5,G1SGX4,G1T168,B7NZS8,G1SWI6,G1TVS8,G1T1F0,G1TFE0,G1SHG0,G1SGR6,G1TDB3,G1SJB4,G1SIZ2,G1SS70,G1SE76,G1TZ76,G1SF08,G1TN62,G1SZ47,G1TKB3,G1SPK4,G1SY53,G1SVB0,G1TK17,G1TFE8,G1SWM1,G1SKF7,G1TYL6,G1TM55,G1TXG5,G1SZ12,G1TM82,G1TG89,G1SKZ8,G1SE28,G1SNY0,G1TNM3,G1SK22,G1U0Q2,G1TT27,G1SFR8,G1T0C1,G1SMR7,B7NZQ2,G1SVW5,G1SCJ6,G1SHQ2,G1SIT5,G1TFM5,G1TSG1,G1TTQ5,G1SQH0,G1TUN8,G1TTY7,G1TXF6,P55823,G1TUB8,G1TLT8","G1TJW1,A0A5F9D2E6,G1TDL2,G1TPG3,G1SP51,G1TL06,G1TRM4,P19949,G1STW0,G1TU13,G1T6D1,G1U7L1,G1T040,G1U001,U3KPD5,G1SGX4,G1T168,B7NZS8,G1SWI6,G1TVS8,G1T1F0,G1TFE0,G1SHG0,G1SGR6,G1TDB3,G1SJB4,G1SIZ2,G1SS70,G1SE76,G1TZ76,G1SF08,G1TN62,G1SZ47,G1TKB3,G1SPK4,G1SY53,G1SVB0,G1TK17,G1TFE8,G1SWM1,G1SKF7,G1TYL6,G1TM55,G1TXG5,G1SZ12,G1TM82,G1TG89,G1SKZ8,G1SE28,G1SNY0,G1TNM3,G1SK22,G1U0Q2,G1TT27,G1SFR8,G1T0C1,G1SMR7,B7NZQ2,G1SVW5,G1SCJ6,G1SHQ2,G1SIT5,G1TFM5,G1TSG1,G1TTQ5,G1SQH0,G1TUN8,G1TTY7,G1TXF6,P55823,G1TUB8,G1TLT8",0.38,0.659,2.5
EMD-4328,Structure of a partial yeast 48S preinitiation complex with eIF5 N-terminal domain (Map 1),3.02,6fyy,"P38912,Q6CKL3,Q6CM18,Q6CWU3,F2Z602,P38249,Q6CWD0,Q6CNI7,P20459,Q6CMG3,P32481,Q6CTD6,Q6CNL2,Q875N2,A6ZZ25,Q6CN12,Q6CW78,Q6CWJ2,Q6CM04,P0CX86,P27069,Q6CIM1,Q6CRK7,Q6CRA3,Q6CU44,Q6CPG3,P33285,Q6CJK0,Q6CVZ5,Q6CS01,P69061,Q6CLU4,Q6CXT6,Q6CX80,Q6CUH5,P09064,A6ZMK5,Q6CW21,Q6CXM0,P06103,P38431,Q6CWT9,Q6CKV4,P32497","P38912,Q6CKL3,Q6CM18,Q6CWU3,F2Z602,P38249,Q6CWD0,Q6CNI7,P20459,Q6CMG3,P32481,Q6CTD6,Q6CNL2,Q875N2,A6ZZ25,Q6CN12,Q6CW78,Q6CWJ2,Q6CM04,P0CX86,P27069,Q6CIM1,Q6CRK7,Q6CRA3,Q6CU44,Q6CPG3,P33285,Q6CJK0,Q6CVZ5,Q6CS01,P69061,Q6CLU4,Q6CXT6,Q6CX80,Q6CUH5,P09064,A6ZMK5,Q6CW21,Q6CXM0,P06103,P38431,Q6CWT9,Q6CKV4,P32497",0.378,0.566,0.12
EMD-9216,Cryo-EM structures and dynamics of substrate-engaged human 26S proteasome,3,6msb,"O14818,O00232,P25787,Q15008,P20618,P51665,P17980,P28066,P25789,P62333,P25788,Q99436,P49721,O00231,P43686,P0CG47,Q13200,P48556,P60896,P35998,P28074,P28072,Q9UNM6,O00487,P60900,P28070","O14818,O00232,P25787,Q15008,P20618,P51665,P17980,P28066,P25789,P62333,P25788,Q99436,P49721,O00231,P43686,P0CG47,Q13200,P48556,P60896,P35998,P28074,P28072,Q9UNM6,O00487,P60900,P28070",0.389,0.886,0.0035
EMD-9217,Cryo-EM structures and dynamics of substrate-engaged human 26S proteasome,3.2,6msd,"O14818,O00232,P25787,Q15008,P20618,P51665,P17980,P28066,P25789,P62333,P25788,Q99436,P49721,O00231,P43686,P0CG47,Q13200,P48556,P60896,P35998,P28074,P28072,Q9UNM6,O00487,P60900,P28070","O14818,O00232,P25787,Q15008,P20618,P51665,P17980,P28066,P25789,P62333,P25788,Q99436,P49721,O00231,P43686,P0CG47,Q13200,P48556,P60896,P35998,P28074,P28072,Q9UNM6,O00487,P60900,P28070",0.365,0.855,0.0035
EMD-0099,"tRNA translocation by the eukaryotic 80S ribosome and the impact of GTP hydrolysis, Translocation-intermediate-POST-2 (TI-POST-2)",3.6,6gz4,"G1TJW1,A0A5F9D2E6,G1TDL2,G1TPG3,G1TL06,G1SP51,G1TRM4,P19949,G1STW0,G1TU13,G1T6D1,G1U7L1,G1T040,G1U001,U3KPD5,G1SGX4,G1T168,B7NZS8,G1SWI6,G1TVS8,G1T1F0,G1TFE0,G1SHG0,G1SGR6,G1TDB3,G1SJB4,G1SS70,G1SIZ2,G1SE76,G1TZ76,G1SF08,G1TN62,G1SZ47,G1TKB3,G1SPK4,G1SY53,G1SVB0,G1TK17,G1TFE8,G1SWM1,G1SKF7,G1TYL6,G1TM55,G1TXG5,G1SZ12,G1TM82,G1TG89,G1SKZ8,G1SE28,G1SNY0,G1TT27,G1SK22,G1U0Q2,G1TNM3,G1SFR8,G1T0C1,G1SMR7,B7NZQ2,G1SVW5,G1SCJ6,G1SHQ2,G1SIT5,G1TFM5,G1TSG1,G1TTQ5,G1SQH0,G1TUN8,G1TTY7,G1TXF6,P55823,G1TUB8,G1TLT8","G1TJW1,A0A5F9D2E6,G1TDL2,G1TPG3,G1TL06,G1SP51,G1TRM4,P19949,G1STW0,G1TU13,G1T6D1,G1U7L1,G1T040,G1U001,U3KPD5,G1SGX4,G1T168,B7NZS8,G1SWI6,G1TVS8,G1T1F0,G1TFE0,G1SHG0,G1SGR6,G1TDB3,G1SJB4,G1SS70,G1SIZ2,G1SE76,G1TZ76,G1SF08,G1TN62,G1SZ47,G1TKB3,G1SPK4,G1SY53,G1SVB0,G1TK17,G1TFE8,G1SWM1,G1SKF7,G1TYL6,G1TM55,G1TXG5,G1SZ12,G1TM82,G1TG89,G1SKZ8,G1SE28,G1SNY0,G1TT27,G1SK22,G1U0Q2,G1TNM3,G1SFR8,G1T0C1,G1SMR7,B7NZQ2,G1SVW5,G1SCJ6,G1SHQ2,G1SIT5,G1TFM5,G1TSG1,G1TTQ5,G1SQH0,G1TUN8,G1TTY7,G1TXF6,P55823,G1TUB8,G1TLT8",0.386,0.665,2.5
EMD-4319,uL23 beta hairpin loop deletion of E.coli ribosome,3.2,6fu8,P0ADZ2,P0ADZ2,0.284,0.637,0.536
EMD-0098,"tRNA translocation by the eukaryotic 80S ribosome and the impact of GTP hydrolysis, Translocation-intermediate-POST-1 (TI-POST-1)",3.6,6gz3,"G1TPG3,G1SP51,G1T6D1,G1TRM4,G1TU13,G1T040,U3KPD5,B7NZS8,G1T168,G1SHG0,G1TDB3,G1SJB4,G1SS70,G1SZ47,G1SY53,G1SVB0,G1TM55,G1TG89,G1TIB4,G1U7M4,G1SE28,G1TT27,G1SK22,G1SMR7,G1T0C1,G1SFR8,B7NZQ2,G1SHQ2,G1SYU7,G1TFM5,G1SQH0,G1TUN8,G1TXF6,P55823,G1TUB8","G1TPG3,G1SP51,G1T6D1,G1TRM4,G1TU13,G1T040,U3KPD5,B7NZS8,G1T168,G1SHG0,G1TDB3,G1SJB4,G1SS70,G1SZ47,G1SY53,G1SVB0,G1TM55,G1TG89,G1TIB4,G1U7M4,G1SE28,G1TT27,G1SK22,G1SMR7,G1T0C1,G1SFR8,B7NZQ2,G1SHQ2,G1SYU7,G1TFM5,G1SQH0,G1TUN8,G1TXF6,P55823,G1TUB8",0.365,0.64,2.5
EMD-0322,TnaC-stalled ribosome complex with the titin I27 domain folding close to the ribosomal exit tunnel,3.2,6i0y,"P0AG55,P0AG51,P02413,P0A7L8,P0A7P5,P0AG44,P0A7N9,P0A7K2,P0A7K6,P0A7J3,P0C018,P0AA10,P0A7N4,Q8WZ42,P0A7Q6,P60422,P0ADY7,P0AG48,P60438,P0A7L3,P0A7M2,P0A7M6,P0A7R1,P60723,P0A7Q1,P0ADZ0,P0ADY3,P0A7J7,P0AD89,P62399,P61175,P60624,P68919","P0AG55,P0AG51,P02413,P0A7L8,P0A7P5,P0AG44,P0A7N9,P0A7K2,P0A7K6,P0A7J3,P0C018,P0AA10,P0A7N4,P0A7Q6,P60422,P0ADY7,P0AG48,P60438,P0A7L3,P0A7M2,P0A7M6,P0A7R1,P60723,P0A7Q1,P0ADZ0,P0ADY3,P0A7J7,P0AD89,P62399,P61175,P60624,P68919",0.305,0.841,0.019
EMD-4327,Structure of a partial yeast 48S preinitiation complex with eIF5 N-terminal domain (Map C1),3.5,6fyx,"P38912,Q6CKL3,Q6CM18,Q6CWU3,F2Z602,P38249,Q6CWD0,Q6CNI7,P20459,Q6CMG3,P32481,Q6CTD6,Q6CNL2,Q875N2,A6ZZ25,Q6CN12,Q6CW78,Q6CWJ2,Q6CM04,P0CX86,P27069,Q6CIM1,Q6CRK7,Q6CRA3,Q6CU44,Q6CPG3,P33285,Q6CJK0,Q6CVZ5,Q6CS01,P69061,Q6CLU4,Q6CXT6,P40217,Q6CX80,Q6CUH5,P09064,Q6CW21,Q6CXM0,P06103,P38431,Q6CWT9,Q6CKV4,P32497","P38912,Q6CKL3,Q6CM18,Q6CWU3,F2Z602,P38249,Q6CWD0,Q6CNI7,P20459,Q6CMG3,P32481,Q6CTD6,Q6CNL2,Q875N2,A6ZZ25,Q6CN12,Q6CW78,Q6CWJ2,Q6CM04,P0CX86,P27069,Q6CIM1,Q6CRK7,Q6CRA3,Q6CU44,Q6CPG3,P33285,Q6CJK0,Q6CVZ5,Q6CS01,P69061,Q6CLU4,Q6CXT6,P40217,Q6CX80,Q6CUH5,P09064,Q6CW21,Q6CXM0,P06103,P38431,Q6CWT9,Q6CKV4,P32497",0.314,0.575,0.08
EMD-9219,Cryo-EM structures and dynamics of substrate-engaged human 26S proteasome,3.5,6msg,"O14818,O00232,P25787,Q15008,P20618,P51665,P17980,P28066,P25789,P62333,P25788,Q99436,P49721,O00231,P43686,P0CG47,Q13200,P48556,P60896,P35998,P28074,P28072,Q9UNM6,O00487,P60900,P28070","O14818,O00232,P25787,Q15008,P20618,P51665,P17980,P28066,P25789,P62333,P25788,Q99436,P49721,O00231,P43686,P0CG47,Q13200,P48556,P60896,P35998,P28074,P28072,Q9UNM6,O00487,P60900,P28070",0.34,0.812,0.0035
EMD-9239,Rabbit 80S ribosome with Z-site tRNA and IFRD2 (unrotated state),3.4,6mtc,"G1TDL2,G1U7L1,G1TL06,G1T6D1,P19949,G1TRM4,G1SP51,G1TU13,G1TPG3,G1T040,U3KPD5,B7NZS8,G1SWI6,G1T168,G1SHG0,G1TDB3,G1SJB4,G1SS70,G1SF08,P0DX19,G1SY53,G1SKF7,G1TK17,G1SV32,G1SVB0,G1TM55,G1SKZ8,G1SZ12,G1TG89,G1TIB4,G1U7M4,G1SE28,G1SNY0,G1TT27,G1SK22,G1U0Q2,G1T0C1,G1SFR8,G1T8A2,B7NZQ2,G1SVW5,G1SCJ6,G1SHQ2,G1SIT5,G1SYU7,G1TTQ5,G1TFM5,G1SQH0,G1TUN8,G1TXF6,G1TUB8","G1TDL2,G1U7L1,G1TL06,G1T6D1,P19949,G1TRM4,G1SP51,G1TU13,G1TPG3,G1T040,U3KPD5,B7NZS8,G1SWI6,G1T168,G1SHG0,G1TDB3,G1SJB4,G1SS70,G1SF08,G1SY53,G1SKF7,G1TK17,G1SV32,G1SVB0,G1TM55,G1SKZ8,G1SZ12,G1TG89,G1TIB4,G1U7M4,G1SE28,G1SNY0,G1TT27,G1SK22,G1U0Q2,G1T0C1,G1SFR8,G1T8A2,B7NZQ2,G1SVW5,G1SCJ6,G1SHQ2,G1SIT5,G1SYU7,G1TTQ5,G1TFM5,G1SQH0,G1TUN8,G1TXF6,G1TUB8",0.497,0.841,0.1
EMD-9222,Cryo-EM structures and dynamics of substrate-engaged human 26S proteasome,3.2,6msk,"O14818,O00232,P25787,Q15008,P20618,P51665,P17980,P28066,P25789,P62333,P25788,Q99436,P49721,O00231,P43686,Q13200,P48556,P60896,P35998,P28074,P28072,Q9UNM6,P62191,O00487,P60900,P28070","O14818,O00232,P25787,Q15008,P20618,P51665,P17980,P28066,P25789,P62333,P25788,Q99436,P49721,O00231,P43686,Q13200,P48556,P60896,P35998,P28074,P28072,Q9UNM6,P62191,O00487,P60900,P28070",0.355,0.48,0.006
EMD-9237,Rabbit 80S ribosome with P- and Z-site tRNAs (unrotated state),3.6,6mtb,"G1TDL2,G1U7L1,G1TL06,G1T6D1,P19949,G1TRM4,G1SP51,G1TU13,G1TPG3,G1T040,U3KPD5,B7NZS8,G1SWI6,G1T168,G1SHG0,G1TDB3,G1SJB4,G1SS70,G1SF08,G1SY53,G1SKF7,G1TK17,G1SVB0,G1TM55,G1SKZ8,G1SZ12,G1TG89,G1TIB4,G1U7M4,G1SE28,G1SNY0,G1TT27,G1SK22,G1U0Q2,G1T0C1,G1SFR8,G1T8A2,G1SHQ2,G1SVW5,G1SCJ6,B7NZQ2,G1SIT5,G1SYU7,G1TTQ5,G1TFM5,G1SQH0,G1TUN8,G1TXF6,G1TUB8","G1TDL2,G1U7L1,G1TL06,G1T6D1,P19949,G1TRM4,G1SP51,G1TU13,G1TPG3,G1T040,U3KPD5,B7NZS8,G1SWI6,G1T168,G1SHG0,G1TDB3,G1SJB4,G1SS70,G1SF08,G1SY53,G1SKF7,G1TK17,G1SVB0,G1TM55,G1SKZ8,G1SZ12,G1TG89,G1TIB4,G1U7M4,G1SE28,G1SNY0,G1TT27,G1SK22,G1U0Q2,G1T0C1,G1SFR8,G1T8A2,G1SHQ2,G1SVW5,G1SCJ6,B7NZQ2,G1SIT5,G1SYU7,G1TTQ5,G1TFM5,G1SQH0,G1TUN8,G1TXF6,G1TUB8",0.468,0.86,0.08
