title,resolution,emdb_id,fitted_pdbs,xref_UNIPROTKB,xref_ALPHAFOLD,Q-score,atom_inclusion,recommended_contour_level
Cryo-EM structure of the yeast B*-a1 complex at an average resolution of 3.6 angstrom,3.6,EMD-0687,6j6h,"P43321,P53277,P40567,Q12330,P28004,P36048,P33334,Q04048,Q08963,Q03772,Q06217,Q12417,P40968,Q12046,P53333,P25337,Q03375,P38241,P40204,P32523,P21374,Q02260,Q03654,P40018,Q12309,P54999,Q06091","P43321,P53277,P40567,Q12330,P28004,P36048,P33334,Q04048,Q08963,Q03772,Q06217,Q12417,P40968,Q12046,P53333,P25337,Q03375,P38241,P40204,P32523,P21374,Q02260,Q03654,P40018,Q12309,P54999,Q06091",0.283,0.697,0.024
Cryo-EM structure of the yeast B*-a2 complex at an average resolution of 3.2 angstrom,3.2,EMD-0686,6j6g,"P43321,P53277,P40567,Q12330,P28004,P36048,P33334,Q04048,Q08963,Q03772,Q06217,Q12417,P40968,Q12046,P53333,P25337,Q03375,P38241,P40204,P32523,P21374,Q02260,Q03654,P40018,Q12309,P54999,Q06091","P43321,P53277,P40567,Q12330,P28004,P36048,P33334,Q04048,Q08963,Q03772,Q06217,Q12417,P40968,Q12046,P53333,P25337,Q03375,P38241,P40204,P32523,P21374,Q02260,Q03654,P40018,Q12309,P54999,Q06091",0.317,0.791,0.019
Cryo-EM structure of the yeast B*-b2 complex at an average resolution of 3.7 angstrom,3.7,EMD-0692,6j6q,"P43321,P53277,P40567,Q12330,P28004,P36048,P33334,Q04048,Q08963,P28320,Q03772,Q06217,Q12417,P40968,Q12046,P53333,P25337,Q03375,P38241,P40204,P32523,P21374,Q02260,Q03654,P40018,Q12309,P54999,Q06091","P43321,P53277,P40567,Q12330,P28004,P36048,P33334,Q04048,Q08963,P28320,Q03772,Q06217,Q12417,P40968,Q12046,P53333,P25337,Q03375,P38241,P40204,P32523,P21374,Q02260,Q03654,P40018,Q12309,P54999,Q06091",0.261,0.772,0.0116
Structure of the human U5.U4/U6 tri-snRNP at 2.9A resolution.,2.92,EMD-4658,6qw6,"P83876,P62314,P62316,Q53GS9,O43290,P62308,Q6P2Q9,P14678,Q9Y4Z0,P55769,Q9Y333,P62310,Q15029,Q9Y4Y9,P62318,P62304,Q96DI7,P62312,O43172,Q9UK45,O75643,O95777,Q9BUQ8,Q8WVK2,P62306,Q8WWY3,O94906,O43395,Q9BTD8","P83876,P62314,P62316,Q53GS9,O43290,P62308,Q6P2Q9,P14678,Q9Y4Z0,P55769,Q9Y333,P62310,Q15029,Q9Y4Y9,P62318,P62304,Q96DI7,P62312,O43172,Q9UK45,O75643,O95777,Q9BUQ8,Q8WVK2,P62306,Q8WWY3,O94906,O43395,Q9BTD8",0.361,0.406,0.02
Structure of a human fully-assembled precatalytic spliceosome (pre-B complex).,3.28,EMD-4665,6qx9,"P83876,P62314,Q13523,P62316,Q53GS9,O75533,P09661,P09012,O43290,Q15459,P62308,Q6P2Q9,P09234,P14678,Q15428,Q9Y4Z0,P55769,Q9Y333,P62310,Q13435,Q9BWJ5,Q7RTV0,P08621,P08579,Q15029,Q9Y4Y9,P62318,P62304,Q96DI7,Q9UK45,P62312,O43172,O95777,O75643,Q9BUQ8,Q8WVK2,P62306,Q15393,Q12874,Q15427,Q8WWY3,O94906,O43395,Q9BTD8","P83876,P62314,Q13523,P62316,Q53GS9,O75533,P09661,P09012,O43290,Q15459,P62308,Q6P2Q9,P09234,P14678,Q15428,Q9Y4Z0,P55769,Q9Y333,P62310,Q13435,Q9BWJ5,Q7RTV0,P08621,P08579,Q15029,Q9Y4Y9,P62318,P62304,Q96DI7,Q9UK45,P62312,O43172,O95777,O75643,Q9BUQ8,Q8WVK2,P62306,Q15393,Q12874,Q15427,Q8WWY3,O94906,O43395,Q9BTD8",0.207,0.419,0.01
Cryo-EM structure of a human intron lariat spliceosome prior to Prp43 loaded (ILS1 complex) at 2.9 angstrom resolution,2.9,EMD-9646,6id0,"P62314,P62316,P09661,Q13573,Q9NW64,Q6P2Q9,P62308,Q2TBE0,Q9P013,P08579,Q15029,Q99459,P62318,Q66K91,Q9Y3C6,O43660,Q96DI7,P62304,Q9BZJ0,O95926,P41223,Q9HCS7,Q9UNP9,P62306,O60508,O60306,O75934,Q9UMS4","P62314,P62316,P09661,Q13573,Q9NW64,Q6P2Q9,P62308,Q2TBE0,Q9P013,P08579,Q15029,Q99459,P62318,Q66K91,Q9Y3C6,O43660,Q96DI7,P62304,Q9BZJ0,O95926,P41223,Q9HCS7,Q9UNP9,P62306,O60508,O60306,O75934,Q9UMS4",0.314,0.705,0.025
Cryo-EM structure of early cytoplasmic-late (ECL) pre-60S ribosomal subunit,3.6,EMD-0371,6n8l,"P05738,P05740,Q02892,P05749,P38061,Q02753,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P05747,P14120,P33201,P05745,P38202,P0CX23,P49167,P0CX84,P14126,P0CX49,P0CX41,P38861,Q07915,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,Q08004,P05743,P02406,P26784,Q02326","P05738,P05740,Q02892,P05749,P38061,Q02753,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P05747,P14120,P33201,P05745,P38202,P0CX23,P49167,P0CX84,P14126,P0CX49,P0CX41,P38861,Q07915,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,Q08004,P05743,P02406,P26784,Q02326",0.472,0.862,0.02
Cryo-EM structure of pre-Lsg1 (PL) pre-60S ribosomal subunit,3.5,EMD-0372,6n8m,"P05738,P05740,P05749,Q02753,Q02256,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P04449,P05747,P14120,P05745,P0CX23,P49167,P0CX49,P14126,P0CX84,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,Q02326","P05738,P05740,P05749,Q02753,Q02256,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P04449,P05747,P14120,P05745,P0CX23,P49167,P0CX49,P14126,P0CX84,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,Q02326",0.488,0.891,0.02
Cryo-EM structure of early cytoplasmic-immediate (ECI) pre-60S ribosomal subunit,3.6,EMD-0370,6n8k,"P05738,P05740,Q02892,P05749,P38061,Q02753,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P05747,P14120,P33201,P05745,P38202,P0CX23,P49167,P0CX84,P14126,P0CX49,P0CX41,P38861,Q07915,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,Q08004,P05743,P02406,P26784,Q02326","P05738,P05740,Q02892,P05749,P38061,Q02753,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P05747,P14120,P33201,P05745,P38202,P0CX23,P49167,P0CX84,P14126,P0CX49,P0CX41,P38861,Q07915,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,Q08004,P05743,P02406,P26784,Q02326",0.465,0.856,0.02
Cryo-EM structure of Lsg1-engaged (LE) pre-60S ribosomal subunit,3.8,EMD-0373,6n8n,"P05738,P05740,P05749,Q02753,Q02256,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P04449,P05747,P14120,P05745,P53145,P0CX23,P49167,P14126,P0CX49,P0CX84,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,Q02326","P05738,P05740,P05749,Q02753,Q02256,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P04449,P05747,P14120,P05745,P53145,P0CX23,P49167,P14126,P0CX49,P0CX84,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,Q02326",0.457,0.846,0.022
Cryo-EM structure of a human post-catalytic spliceosome (P complex) at 3.0 angstrom,3.0,EMD-9645,6icz,"P62314,O95391,P62316,Q14562,Q9UQ35,Q96A72,P09661,Q13573,Q9NW64,Q6P2Q9,P62308,Q9Y5S9,Q9H875,Q9HCG8,Q9P013,P08579,Q15029,Q99459,P38919,P62318,Q66K91,Q9Y3C6,O43660,Q96DI7,P62304,Q9BZJ0,O95926,P41223,O75643,Q9HCS7,O15234,Q9UNP9,P62306,O60508,O60306,O75934,Q9UMS4","P62314,O95391,P62316,Q14562,Q96A72,P09661,Q13573,Q9NW64,Q6P2Q9,P62308,Q9Y5S9,Q9H875,Q9HCG8,Q9P013,P08579,Q15029,Q99459,P38919,P62318,Q66K91,Q9Y3C6,O43660,Q96DI7,P62304,Q9BZJ0,O95926,P41223,O75643,Q9HCS7,O15234,Q9UNP9,P62306,O60508,O60306,O75934,Q9UMS4",0.284,0.56,0.03
Cryo-EM structure of the mRNA translating and degrading yeast 80S ribosome-Xrn1 nuclease complex,3.1,EMD-4474,6q8y,"P05738,P38011,P05740,Q3E757,P0CX29,P05749,P38061,Q02753,P0C2H8,P39939,P0CX51,P38701,P05737,P0CX55,P41057,P07280,P0CX33,P05750,P04456,P87262,P0CX35,A0A1L4AA68,Q12690,P0CX39,P04650,P04449,P05747,P14120,Q02326,P48589,P05745,Q08745,P26786,P0CX47,Q3E7X9,P49167,Q01855,P0CX87,P14126,P0CX49,P41805,P0CX84,Q3E792,P32905,P0CX41,P39516,P49166,P0CX37,P33442,P0CX45,P0CX27,P05744,P0C0W1,P25443,P35997,P0CX25,P22147,P0CX82,P26321,P10664,P05756,P36105,P05748,O13516,P0C2H6,P0C0V8,P05759,P17076,P02407,P05743,P0CH08,P02406,P0CX31,P26784,P0CX23","P05738,P38011,P05740,Q3E757,P0CX29,P05749,P38061,Q02753,P0C2H8,P39939,P0CX51,P38701,P05737,P0CX55,P41057,P07280,P0CX33,P05750,P04456,P87262,P0CX35,A0A1L4AA68,Q12690,P0CX39,P04650,P04449,P05747,P14120,Q02326,P48589,P05745,Q08745,P26786,P0CX47,Q3E7X9,P49167,Q01855,P0CX87,P14126,P0CX49,P41805,P0CX84,Q3E792,P32905,P0CX41,P39516,P49166,P0CX37,P33442,P0CX45,P0CX27,P05744,P0C0W1,P25443,P35997,P0CX25,P22147,P0CX82,P26321,P10664,P05756,P36105,P05748,O13516,P0C2H6,P0C0V8,P05759,P17076,P02407,P05743,P0CH08,P02406,P0CX31,P26784,P0CX23",0.484,0.877,0.04
Cryo-EM structure of Rpl10-inserted (RI) pre-60S ribosomal subunit,3.5,EMD-0374,6n8o,"P05738,P05740,P05749,Q02753,Q02256,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P04449,P05747,P14120,P05745,P53145,P0CX23,P49167,P14126,P0CX49,P41805,P0CX84,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,Q02326","P05738,P05740,P05749,Q02753,Q02256,P38061,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P04449,P05747,P14120,P05745,P53145,P0CX23,P49167,P14126,P0CX49,P41805,P0CX84,P0CX41,P38861,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,P05743,P0CH08,P02406,P26784,P0CX53,Q02326",0.493,0.894,0.02
Cryo-EM structure of late nuclear (LN) pre-60S ribosomal subunit,3.5,EMD-0369,6n8j,"P05738,P40078,P05740,Q02892,P05749,P38061,Q02753,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P05747,P14120,P33201,P05745,P38202,P0CX23,P49167,P0CX84,P14126,P0CX49,P0CX41,Q07915,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P53742,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,Q08004,P05743,P02406,P26784,P0CX53,Q02326","P05738,P40078,P05740,Q02892,P05749,P38061,Q02753,P0C2H8,P05737,P04456,P87262,Q12690,P04650,P05747,P14120,P33201,P05745,P38202,P0CX23,P49167,P0CX84,P14126,P0CX49,P0CX41,Q07915,P49166,Q12522,P0CX45,P0CX27,P05744,P26321,P0CX25,P0CX82,P53742,P10664,P36105,P05748,P0C2H6,P17076,P0C0W9,Q08004,P05743,P02406,P26784,P0CX53,Q02326",0.478,0.861,0.018
Cryo-EM structure of a human intron lariat spliceosome after Prp43 loaded (ILS2 complex) at 2.9 angstrom resolution,2.86,EMD-9647,6id1,"P62314,P62316,P09661,Q13573,Q9NW64,Q6P2Q9,P62308,Q2TBE0,Q9P013,P08579,Q15029,Q99459,P62318,Q66K91,Q9Y3C6,O43660,Q96DI7,P62304,Q9BZJ0,O95926,P41223,Q9HCS7,Q9UNP9,P62306,O43143,O60508,O60306,O75934,Q9UMS4","P62314,P62316,P09661,Q13573,Q9NW64,Q6P2Q9,P62308,Q2TBE0,Q9P013,P08579,Q15029,Q99459,P62318,Q66K91,Q9Y3C6,O43660,Q96DI7,P62304,Q9BZJ0,O95926,P41223,Q9HCS7,Q9UNP9,P62306,O43143,O60508,O60306,O75934,Q9UMS4",0.291,0.701,0.02
"Human post-catalytic spliceosome (P complex) stalled with DHX8 K594A mutant, overall map",3.3,EMD-4525,6qdv,"P62314,O95391,P62316,Q14562,Q9UQ35,Q96A72,P09661,Q13573,Q9NW64,Q6P2Q9,P62308,Q6IQ49,Q9Y5S9,Q9H875,P14678,Q9HCG8,Q9P013,Q8WUQ7,P08579,Q15029,Q99459,P38919,P62318,Q8N5F7,Q9Y3C6,O43660,Q96DI7,P62304,Q9BZJ0,O95926,P41223,O75643,Q9HCS7,P62306,O60306,O60508,O75934,Q9Y421,Q9UMS4","P62314,O95391,P62316,Q14562,Q96A72,P09661,Q13573,Q9NW64,Q6P2Q9,P62308,Q6IQ49,Q9Y5S9,Q9H875,P14678,Q9HCG8,Q9P013,Q8WUQ7,P08579,Q15029,Q99459,P38919,P62318,Q8N5F7,Q9Y3C6,O43660,Q96DI7,P62304,Q9BZJ0,O95926,P41223,O75643,Q9HCS7,P62306,O60306,O60508,O75934,Q9Y421,Q9UMS4",0.278,0.364,0.024
The Cryo-EM Structure of Human Pre-catalytic Spliceosome (B complex) at 3.8 angstrom resolution,3.8,EMD-9624,6ahd,"P83876,P62314,P62316,O75533,P09661,P55081,O43290,Q15459,Q6P2Q9,P62308,P14678,Q15428,Q9Y4Z0,P55769,Q9Y3B4,Q9Y333,P62310,O43447,Q2TAY7,Q13435,Q7RTV0,Q9BWJ5,P08579,Q15029,Q9Y4Y9,P62318,Q9BZL1,Q96NC0,P62304,Q96DI7,P62312,Q9UK45,O95777,O43172,O75643,P62306,Q12874,Q15393,Q15427,Q8WWY3,O94906,O43395,Q8NAV1,O75554","P83876,P62314,P62316,O75533,P09661,P55081,O43290,Q15459,Q6P2Q9,P62308,P14678,Q15428,Q9Y4Z0,P55769,Q9Y3B4,Q9Y333,P62310,O43447,Q2TAY7,Q13435,Q7RTV0,Q9BWJ5,P08579,Q15029,Q9Y4Y9,P62318,Q9BZL1,Q96NC0,P62304,Q96DI7,P62312,Q9UK45,O95777,O43172,O75643,P62306,Q12874,Q15393,Q15427,Q8WWY3,O94906,O43395,Q8NAV1,O75554",0.189,0.485,0.03
Cryo-EM structure of the yeast B complex at average resolution of 3.9 angstrom,3.9,EMD-6974,5zwo,"P49704,Q04693,P20053,P43321,P57743,P40567,Q12330,P36048,P46947,P49955,Q06835,Q12368,P33334,P40089,Q08963,P19736,P0C074,Q06217,P32639,Q99181,P40565,P19735,Q07930,P38282,P40204,Q06819,Q03338,P39990,Q12420,Q06406,P40070,P38203,Q00723,Q02260,P32524,P53905,P40018,P47093,Q07350,P54999,Q02554","P49704,Q04693,P20053,P43321,P57743,P40567,Q12330,P36048,P46947,P49955,Q06835,Q12368,P33334,P40089,Q08963,P19736,P0C074,Q06217,P32639,Q99181,P40565,P19735,Q07930,P38282,P40204,Q06819,Q03338,P39990,Q12420,Q06406,P40070,P38203,Q00723,Q02260,P32524,P53905,P40018,P47093,Q07350,P54999,Q02554",0.191,0.662,0.022
human Bact spliceosome core structure,3.4,EMD-4255,6ff4,"Q6UX04,Q9UQ35,O15541,O75533,Q13573,Q9NW64,Q6P2Q9,Q9BRD0,Q15428,Q9Y3B4,Q9P013,Q13435,Q9BWJ5,Q7RTV0,Q15029,Q99459,Q9Y3C6,O43660,Q9BZJ0,P41223,Q9Y388,Q15393,O60508,Q8IYB3","Q6UX04,O15541,O75533,Q13573,Q9NW64,Q6P2Q9,Q9BRD0,Q15428,Q9Y3B4,Q9P013,Q13435,Q9BWJ5,Q7RTV0,Q15029,Q99459,Q9Y3C6,O43660,Q9BZJ0,P41223,Q9Y388,Q15393,O60508,Q8IYB3",0.443,0.812,0.04
Cryo-EM structure of the yeast pre-B complex at an average resolution of 3.4~4.6 angstrom (tri-snRNP and U2 snRNP Part),3.4,EMD-6972,5zwm,"P49704,Q04693,P20053,P43321,P57743,P40567,Q12330,P36048,P46947,P49955,Q06835,P33334,P40089,Q08963,P19736,P0C074,Q06217,P32639,Q99181,P40565,P19735,Q07930,P40204,Q06819,Q03338,P39990,Q12420,Q06406,P40070,P38203,Q02260,P32524,P53905,P40018,P47093,Q07350,P54999,Q02554","P49704,Q04693,P20053,P43321,P57743,P40567,Q12330,P36048,P46947,P49955,Q06835,P33334,P40089,Q08963,P19736,P0C074,Q06217,P32639,Q99181,P40565,P19735,Q07930,P40204,Q06819,Q03338,P39990,Q12420,Q06406,P40070,P38203,Q02260,P32524,P53905,P40018,P47093,Q07350,P54999,Q02554",0.162,0.505,0.023
Cryo-EM structure of the yeast pre-B complex at an average resolution of 3.3 angstrom (Part II: U1 snRNP region),3.4,EMD-6973,5zwn,"Q02260,P43321,P32605,Q00916,P40204,Q06217,P53207,P40018,Q12330,P23394,Q03782,Q07508,P54999,Q05900,Q03776,P39682,Q00539","Q02260,P43321,P32605,Q00916,P40204,Q06217,P53207,P40018,Q12330,P23394,Q03782,Q07508,P54999,Q05900,Q03776,P39682,Q00539",0.356,0.705,0.045
Prespliceosome structure provides insight into spliceosome assembly and regulation (map A2),4.0,EMD-4364,6g90,"Q04693,P43321,P32605,P40567,P53207,Q12330,P49955,Q03776,Q06835,P54999,Q08963,P19736,P0C074,Q06217,Q07508,Q99181,Q05900,P40204,Q00916,Q03782,Q00539,Q02260,P32524,P40018,Q07350,P39682,Q02554","Q04693,P43321,P32605,P40567,P53207,Q12330,P49955,Q03776,Q06835,P54999,Q08963,P19736,P0C074,Q06217,Q07508,Q99181,Q05900,P40204,Q00916,Q03782,Q00539,Q02260,P32524,P40018,Q07350,P39682,Q02554",0.152,0.279,0.0369
Cryo-EM structure of the intron-lariat spliceosome ready for disassembly from S.cerevisiae at 3.5 angstrom,3.46,EMD-6817,5y88,"P43321,P53277,P40567,P36118,Q12330,P28004,P36048,P33334,Q04048,Q08963,P28320,Q03772,Q06217,Q12417,P40968,Q12046,P52868,Q06411,P25337,P38241,P40204,P32523,Q02260,Q03654,P40018,Q12309,P53131,P54999,Q06091","P43321,P53277,P40567,P36118,Q12330,P28004,P36048,P33334,Q04048,Q08963,P28320,Q03772,Q06217,Q12417,P40968,Q12046,P52868,Q06411,P25337,P38241,P40204,P32523,Q02260,Q03654,P40018,Q12309,P53131,P54999,Q06091",0.264,0.362,0.05
Cryo-EM Structure of the Post-catalytic Spliceosome from Saccharomyces cerevisiae at 3.6 angstrom,3.6,EMD-6839,5ylz,"P43321,P53277,P40567,Q12330,P28004,P36048,P33334,Q04048,Q08963,Q03772,Q06217,Q12417,P40968,Q12046,P24384,Q02775,P53333,P25337,P33411,Q03375,P38241,P40204,P32523,Q02260,Q03654,P40018,Q12309,P54999,Q06091","P43321,P53277,P40567,Q12330,P28004,P36048,P33334,Q04048,Q08963,Q03772,Q06217,Q12417,P40968,Q12046,P24384,Q02775,P53333,P25337,P33411,Q03375,P38241,P40204,P32523,Q02260,Q03654,P40018,Q12309,P54999,Q06091",0.251,0.427,0.034
"Cryo-EM recosntruction of yeast 80S ribosome in complex with mRNA, tRNA and eEF2 (GMPPCP)",4.0,EMD-0049,6gqv,"P05317,P0CX51,P39939,P38701,P05737,P41057,P14127,P05750,P04650,P48589,P14120,Q08745,P49167,P0CX49,P0CX87,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P0CX55,P07280,P87262,P05745,Q3E7X9,Q3E792,Q01855,P14126,P0CX84,P0CX43,P35997,P0CX82,P0C0V8,P0CX53,P0CX23,Q02326,P05740,P05749,Q02753,P0C2H8,P04456,P0CX35,P0CX39,P05747,P26786,P0CX47,P41805,P32905,P0CX41,P49166,P0CX25,P36105,O13516,P0C2H6,P05759,P17076,P05743,P0CH08,P02406,P0CX31,P26784,P38011,Q3E757,P0CX29,P38061,P0CX33,Q12690,P04449,P33442,P32324,P39516,P25443,P0C0W1,P26321,P10664,P05748,P26783","P05317,P0CX51,P39939,P38701,P05737,P41057,P14127,P05750,P04650,P48589,P14120,Q08745,P49167,P0CX49,P0CX87,P0CX37,P0CX45,P0CX27,P05744,P05756,P05738,P0CX55,P07280,P87262,P05745,Q3E7X9,Q3E792,Q01855,P14126,P0CX84,P0CX43,P35997,P0CX82,P0C0V8,P0CX53,P0CX23,Q02326,P05740,P05749,Q02753,P0C2H8,P04456,P0CX35,P0CX39,P05747,P26786,P0CX47,P41805,P32905,P0CX41,P49166,P0CX25,P36105,O13516,P0C2H6,P05759,P17076,P05743,P0CH08,P02406,P0CX31,P26784,P38011,Q3E757,P0CX29,P38061,P0CX33,Q12690,P04449,P33442,P32324,P39516,P25443,P0C0W1,P26321,P10664,P05748,P26783",0.378,0.897,0.033
Human nuclear exosome-MTR4 RNA complex - composite map after focused reconstruction,3.45,EMD-7809,6d6r,"Q5RKV6,Q96B26,Q9Y3B2,Q99547,Q9Y2L1,Q01780,Q9NQT5,Q13868,Q9NPD3,Q06265,Q9NQT4,P42285,Q15024","Q5RKV6,Q96B26,Q9Y3B2,Q99547,Q9Y2L1,Q01780,Q9NQT5,Q13868,Q9NPD3,Q06265,Q9NQT4,P42285,Q15024",0.456,0.705,0.037
Human nuclear exosome-MTR4 RNA complex - overall reconstruction,3.45,EMD-7808,6d6q,"Q5RKV6,Q96B26,Q9Y3B2,Q99547,Q9Y2L1,Q01780,Q9NQT5,Q13868,Q9NPD3,Q06265,Q9NQT4,P42285,Q15024","Q5RKV6,Q96B26,Q9Y3B2,Q99547,Q9Y2L1,Q01780,Q9NQT5,Q13868,Q9NPD3,Q06265,Q9NQT4,P42285,Q15024",0.413,0.598,0.025
Structure of the Nop53 pre-60S particle bound to the exosome nuclear cofactors,3.9,EMD-4302,6ft6,"P05738,P40078,Q08746,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P47047,P05737,P38801,P04456,P87262,Q12690,P04650,Q02326,P33201,P14120,P05745,P38202,P36160,P49167,P0CX49,P14126,P0CX84,Q03862,P0CX41,Q12149,Q07915,P49166,Q12522,P0CX45,P25382,P05744,P53188,P26321,P0CX82,P53261,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,Q08004,P05743,P02406,P26784,P0CX23","P05738,P40078,Q08746,P05740,Q02892,P05749,Q02753,P38061,P0C2H8,P47047,P05737,P38801,P04456,P87262,Q12690,P04650,Q02326,P33201,P14120,P05745,P38202,P36160,P49167,P0CX49,P14126,P0CX84,Q03862,P0CX41,Q12149,Q07915,P49166,Q12522,P0CX45,P25382,P05744,P53188,P26321,P0CX82,P53261,P0CX25,P53742,P10664,P36105,P05748,P0C2H6,P40010,P17076,P0C0W9,Q08004,P05743,P02406,P26784,P0CX23",0.384,0.879,0.013
SF3b spliceosomal complex bound to E7107,3.95,EMD-6915,5zya,"Q15393,Q7RTV0,O75533,Q9BWJ5","Q15393,Q7RTV0,O75533,Q9BWJ5",0.205,0.683,0.0244
S. cerevisiae spliceosomal post-catalytic P complex,3.3,EMD-7109,6bk8,"P43321,P53277,P40567,Q12330,P28004,P36048,P33334,Q04048,Q08963,Q03772,Q06217,Q12417,P40968,Q12046,P24384,Q02775,P53333,P25337,P33411,Q03375,P38241,P40204,P32523,Q02260,Q03654,P40018,Q12309,P54999,Q06091","P43321,P53277,P40567,Q12330,P28004,P36048,P33334,Q04048,Q08963,Q03772,Q06217,Q12417,P40968,Q12046,P24384,Q02775,P53333,P25337,P33411,Q03375,P38241,P40204,P32523,Q02260,Q03654,P40018,Q12309,P54999,Q06091",0.38,0.463,0.06
Post-catalytic P complex spliceosome with 3' splice site docked,3.7,EMD-3979,6exn,"P43321,P53277,P40567,Q12330,P28004,P36048,P33334,Q04048,Q08963,Q03772,Q06217,Q12417,Q12046,P24384,Q02775,P53333,P25337,Q03375,P38241,P40204,P32523,Q02260,Q03654,P40018,P54999,Q06091","P43321,P53277,P40567,Q12330,P28004,P36048,P33334,Q04048,Q08963,Q03772,Q06217,Q12417,Q12046,P24384,Q02775,P53333,P25337,Q03375,P38241,P40204,P32523,Q02260,Q03654,P40018,P54999,Q06091",0.296,0.408,0.04
Cryo-EM structure of the 90S pre-ribosome from Chaetomium thermophilum,3.2,EMD-3847,5oql,"G0SCT7,G0S3T2,G0SDL4,G0S1A6,G0SCS8,G0S5F1,G0SF32,G0S445,G0SGM0,G0SE90,G0SF00,G0SF93,G0S273,G0SGY2,G0S3V7,G0SEI5,P0CU28,G0S1Z0,G0S8Y4,G0S8C4,G0RZM9,G0S7X0,G0RZ99,G0RY94,G0SHI0,G0SDW0,G0S9M9,G0S9I7,G0S5L1,G0SBN9,G0SBR7,G0SG51,G0S0B1,G0S4E3,G0RY45,G0S0Z4,G0SG95,G0S872,G0SAY9,G0RY43,G0SFL1,G0S387,G0SE30,G0RZL9,G0S2U4,G0RY17,G0RYF6,G0S4H3,G0S7T8","G0SCT7,G0S3T2,G0SDL4,G0S1A6,G0SCS8,G0S5F1,G0SF32,G0S445,G0SGM0,G0SE90,G0SF00,G0SF93,G0S273,G0SGY2,G0S3V7,G0SEI5,P0CU28,G0S1Z0,G0S8Y4,G0S8C4,G0RZM9,G0S7X0,G0RZ99,G0RY94,G0SHI0,G0SDW0,G0S9M9,G0S9I7,G0SBN9,G0SBR7,G0SG51,G0S0B1,G0S4E3,G0RY45,G0S0Z4,G0SG95,G0S872,G0SAY9,G0RY43,G0SFL1,G0S387,G0SE30,G0RZL9,G0S2U4,G0RY17,G0RYF6,G0S4H3,G0S7T8",0.382,0.691,0.04
